qid	query_text	locale	expected_route_kind	expected_target	expected_l0	expected_l1	intent	notes
Q.FASH.WOMEN.0065	женская блузка синее размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0066	женская футболка синее размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0067	женские джинсы синее размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0068	женская юбка синее размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0069	женское платье бежевое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0070	женская блузка бежевое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0071	женская футболка бежевое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0072	женские джинсы бежевое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0073	женская юбка бежевое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0074	женское платье розовое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0075	женская блузка розовое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0076	женская футболка розовое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0077	женские джинсы розовое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0078	женская юбка розовое размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0079	женское платье красное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0080	женская блузка красное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0081	женская футболка красное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0082	женские джинсы красное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0083	женская юбка красное размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	positive_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0084	женское платье размер XS	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0085	женское платье размер S	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0086	женское платье размер M	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0087	женское платье размер L	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0088	женское платье размер XL	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0089	женское платье размер RU_42	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0090	женское платье размер RU_44	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0091	женское платье размер RU_46	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0092	женское платье размер EU_38	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0093	женское платье размер W28	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.WOMEN.0094	женское платье размер W30	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	size_variant	FASH.WOMEN child override v1.0
Q.FASH.BAGS.0001	черный кожаный рюкзак мужской	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: Brand optional; тип по head noun.
Q.FASH.BAGS.0002	рюкзак nike городской	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: Nike не должен уводить в обувь.
Q.FASH.BAGS.0003	женская сумка michael kors через плечо	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0004	бежевая сумка на плечо zara	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0005	кожаный шоппер большой	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0006	сумка тоут a4 для работы	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0007	золотой вечерний клатч	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0008	бананка adidas черная	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: Adidas не уводит в shoes.
Q.FASH.BAGS.0009	сумка для ноутбука 15.6 кожаная	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0010	чехол для ноутбука 13 дюймов	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: Laptop sleeve закреплён в BAGS.
Q.FASH.BAGS.0011	деловой портфель мужской кожа	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0012	дипломат с кодовым замком	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0013	папка для документов a4	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0014	дорожная сумка 45 литров	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0015	спортивная сумка для тренировки puma	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0016	чемодан ручная кладь 55x40x20	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0017	чемодан на 4 колесах tsa замок	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0018	кошелек женский красный кожаный	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: Wallet остаётся BAGS.
Q.FASH.BAGS.0019	кардхолдер мужской черный	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: Cardholder остаётся BAGS.
Q.FASH.BAGS.0020	визитница на 12 карт	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0021	косметичка прозрачная на молнии	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0022	несессер кожаный мужской	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0023	сумка для мамы на коляску	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0024	пляжная соломенная сумка	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0025	мешок для обуви школьный	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: Слово обувь не должно уводить в SHOES, head noun мешок.
Q.FASH.BAGS.0026	женский рюкзак fjallraven kanken	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: model_name_text свободный.
Q.FASH.BAGS.0027	сумка longchamp le pliage	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0:
Q.FASH.BAGS.0028	сумка без бренда новая с бирками	ru-RU	canonical	FASH.BAGS	FASH	FASH.BAGS	product	FASH.BAGS production pack v1.0: bag_type может быть candidate/unknown при общем слове сумка.
Q.FASH.BAGS.0030	женские сапоги кожаные	ru-RU	canonical	FASH.SHOES	FASH	FASH.SHOES	product	FASH.BAGS production pack v1.0: Shoes guard.
Q.FASH.BAGS.0031	детские ботинки зимние	ru-RU	canonical	FASH.SHOES	FASH	FASH.SHOES	product	FASH.BAGS production pack v1.0: Shoes guard.
Q.FASH.BAGS.0032	мужская футболка nike	ru-RU	canonical	FASH.MEN	FASH	FASH.MEN	product	FASH.BAGS production pack v1.0: Apparel guard.
Q.FASH.BAGS.0033	женское платье zara	ru-RU	canonical	FASH.WOMEN	FASH	FASH.WOMEN	product	FASH.BAGS production pack v1.0: Apparel guard.
Q.FASH.BAGS.0035	ремень кожаный мужской	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	product	FASH.BAGS production pack v1.0: Accessories guard.
Q.FASH.BAGS.0036	шарф кашемировый	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	product	FASH.BAGS production pack v1.0: Accessories guard.
Q.FASH.BAGS.0037	очки солнцезащитные ray ban	ru-RU	canonical	FASH.ACCESSORIES	FASH	FASH.ACCESSORIES	product	FASH.BAGS production pack v1.0: Accessories guard.
Q.FASH.BAGS.0039	смарт часы samsung	ru-RU	canonical	TECH.SMART_HOME	TECH	TECH.SMART_HOME	product	FASH.BAGS production pack v1.0: TECH guard. Mapped from TECH.WEARABLES to current catalog target TECH.SMART_HOME.
Q.FASH.BAGS.0040	чехол для телефона iphone 15	ru-RU	canonical	TECH.PHONE_ACCESSORIES	TECH	TECH.PHONE_ACCESSORIES	product	FASH.BAGS production pack v1.0: Phone case guard. Mapped from TECH.ACCESSORIES to current catalog target TECH.PHONE_ACCESSORIES.
Q.FASH.BAGS.0041	сумка переноска для кошки	ru-RU	canonical	PETS.ACCESSORIES	PETS	PETS.ACCESSORIES	product	FASH.BAGS production pack v1.0: Pet carrier guard. Mapped from PET.ACCESSORIES to current catalog target PETS.ACCESSORIES.
Q.FASH.BAGS.0042	термосумка для пикника	ru-RU	canonical	SPORT.OUTDOOR	SPORT	SPORT.OUTDOOR	product	FASH.BAGS production pack v1.0: Cooler bag guard. Mapped from SPORT.OUTDOOR_OR_HOME to current catalog target SPORT.OUTDOOR.
Q.FASH.BAGS.0043	сумка для инструментов bosch	ru-RU	canonical	HOME.REPAIR_TOOLS	HOME	HOME.REPAIR_TOOLS	product	FASH.BAGS production pack v1.0: Tool bag guard. Mapped from DIY.TOOLS to current catalog target HOME.REPAIR_TOOLS.
Q.FASH.BAGS.0044	медицинская сумка первой помощи	ru-RU	canonical	BEAUTY.HEALTH	BEAUTY	BEAUTY.HEALTH	product	FASH.BAGS production pack v1.0: Medical guard. Mapped from HEALTH.MEDICAL to current catalog target BEAUTY.HEALTH.
Q.FASH.BAGS.0045	фоторюкзак canon	ru-RU	canonical	TECH.CAMERAS	TECH	TECH.CAMERAS	product	FASH.BAGS production pack v1.0: Camera bag guard. Mapped from TECH.PHOTO_ACCESSORIES to current catalog target TECH.CAMERAS.
Q.FASH.BAGS.0046	реплика gucci сумка	ru-RU	canonical	POLICY_REVIEW	POLICY_REVIEW		product	FASH.BAGS production pack v1.0: Counterfeit terms.
